id,title,doi,publication_year,type,cited_by_count,authors,host_venue,publisher,concepts
https://openalex.org/W4406245709,"Physicochemical Properties, Antioxidant Activity, and Flavor Profile of Strawberry Fruit-Based Novel Drinking Jelly Made with Gracilaria fisheri Seaweed as a Gelling Agent at Varying Concentrations",https://doi.org/10.3390/gels11010054,2025,article,1,"Narin Charoenphun, Paramee Noonim, Somwang Lekjing, Chawakwan Nitikornwarakul, Hoang Nam Pham, Karthikeyan Venkatachalam",,,"Food science, Flavor, Chemistry, DPPH, Phytochemical, ABTS, Ascorbic acid, Antioxidant, Biochemistry"
https://openalex.org/W2006913826,Prince Mahidol — Father of Public Health and Modern Medicine in Thailand,https://doi.org/10.1177/101053958700100416,1987,article,2,D Muangman,,,"Public health, Medicine, Family medicine, Traditional medicine, Tropical medicine, Alternative medicine, Nursing, Pathology"
https://openalex.org/W2034431797,The Muslim Minority Movement in Southmost Thailand: From Periphery to the Centre,https://doi.org/10.15408/sdi.v17i1.467,1970,article,4,Ahmad Suaedy,,,"Insurgency, Nationalism, Human rights, Politics, Political economy, State (computer science), Political science, Neglect, Government (linguistics), Identity (music), Social movement, Movement (music), Sociology, Law, Gender studies, Medicine, Linguistics, Philosophy, Physics, Nursing, Algorithm, Computer science, Acoustics, Aesthetics"
https://openalex.org/W2072101032,Borracha natural e nanocompósitos com argila,https://doi.org/10.1590/s0100-40422009000300024,2009,article,20,"Márcia Maria Rippel, Fábio do Carmo Bragança",,,"Natural rubber, Diversification (marketing strategy), Business, Commodity, Natural resource economics, Materials science, Economics, Marketing, Composite material, Finance"
https://openalex.org/W2587045187,Analytical formulas for estimation of phase-averaged parameters of random waves,https://doi.org/10.1016/j.oceaneng.2016.12.024,2017,article,1,"Chatchawin Srisuwan, Payom Rattanamanee, Winyu Rattanapitikon",,,"Buoy, Sea state, Significant wave height, Wind wave, Range (aeronautics), Parameterized complexity, Wave height, Wind wave model, Sensitivity (control systems), Mathematics, Meteorology, Algorithm, Remote sensing, Geology, Physics, Engineering, Oceanography, Electronic engineering, Aerospace engineering"
https://openalex.org/W4389087026,"Parasite burden, distribution and immunopathology of Leishmania Martiniquensis - infected BALB/c mice in different routes and time points",https://doi.org/10.58837/chula.the.2016.1909,2016,dissertation,1,Nawaphat Somboonpoonpol,,,"Spleen, Biology, Leishmania, Parasite hosting, Immunology, Giemsa stain, Virology, BALB/c, Immune system, Leishmaniasis, Parasite load, Pathology, Medicine, World Wide Web, Computer science"
https://openalex.org/W2738785079,Higher Education Governance in Guinea,https://doi.org/10.1596/28053,2015,book,1,,,,"New guinea, Corporate governance, Political science, Business, Sociology, Ethnology, Finance"
https://openalex.org/W1999490347,Disaster Management: Vulnerability and Resilience in Disaster Recovery in Thailand,https://doi.org/10.1080/1536710x.2013.784176,2013,article,13,Pattamaporn Busapathumrong,,,"Emergency management, Vulnerability (computing), Blueprint, Resilience (materials science), Preparedness, Disaster preparedness, Environmental planning, Disaster recovery, Social vulnerability, Population, Environmental resource management, Business, Political science, Geography, Psychological resilience, Environmental health, Medicine, Computer security, Psychology, Engineering, Computer science, Mechanical engineering, Physics, Environmental science, Law, Psychotherapist, Thermodynamics"
https://openalex.org/W2147419191,Improving Thai Academic Web Page Classification Using Inverse Class Frequency and Web Link Information,https://doi.org/10.1109/waina.2008.120,2008,article,6,"Verayuth Lertnattee, Thanaruk Theeramunkong",,,"Computer science, Information retrieval, Web page, Weighting, Web query classification, Class (philosophy), Web modeling, Categorization, Data Web, Link analysis, Set (abstract data type), World Wide Web, Artificial intelligence, Web search query, Search engine, Medicine, Radiology, Programming language"
https://openalex.org/W2462394700,Idea Sharing: The Use of Read - Share - Act to promote Extensive Reading,https://doi.org/10.58837/chula.pasaa.47.1.7,2014,article,5,Nisakorn Charumanee,,,"Reading (process), Computer science, Business, Political science, Law"
https://openalex.org/W1544349916,"Development of the School of Nursing, Midwifery, and Public Health at Siriraj, Thailand 1896-1971: A historical study",https://doi.org/10.1111/j.1442-2018.2011.00654.x,2011,article,4,"Thanomkwan Thaweeboon, Somjin Peachpansri, Somkid Pochanapan, Phannee Senachack, Wanpen Pinyopasakul",,,"Bachelor, Nursing, Professionalization, Nurse education, Bachelor degree, Medicine, Nursing research, Medical education, Political science, Sociology, Social science, Law"
https://openalex.org/W2020084751,"Sixth Regional Conference on Geology, Mineral and Hydrocarbon Resources of Southeast Asia (GEOSEA VI), Jakarta, 6–12 July 1987",https://doi.org/10.1016/0743-9547(90)90029-d,1990,article,1,"A. J. Barber, Rudy S.K. Phoa",,,"Geology, Geochemistry, Mining engineering, Mineral resource classification, Southeast asia, Ancient history, History"
https://openalex.org/W3116338886,Role of academic institutions during the COVID-19 pandemic,https://doi.org/10.3396/ijic.v16i4.024.20,2020,article,3,"Dinesh Neupane, Juna Rai, Sarita Chaulagain, Nisha Jha, Anishka Sah, Dinesh Raj Bhuju",,,"Pandemic, Dissemination, Coronavirus disease 2019 (COVID-19), Information Dissemination, China, Economic growth, Political science, Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), Socioeconomics, Medicine, Disease, Sociology, Infectious disease (medical specialty), Law, Pathology, World Wide Web, Computer science, Economics"
https://openalex.org/W2107796343,Radiation dose from CT scanning: can it be reduced?,https://doi.org/10.5372/1905-7415.0501.002,2011,article,6,"Panruethai Trinavarat, Supika Kritsaneepaiboon, Chantima Rongviriyapanich, Pannee Visrutaratna, Jiraporn Srinakarin",,,"Medicine, Computed tomography, Radiation dose, Radiography, Radiation exposure, Radiology, Nuclear medicine, Effective dose (radiation), Medical physics"
https://openalex.org/W4237826133,Abstracts,https://doi.org/10.1177/154407370601900129,2006,article,1,,,,Medicine
https://openalex.org/W4206558610,Metadiscourse in postgraduate writing,https://doi.org/10.26686/wgtn.17147801.v1,2020,dissertation,2,Pansa Prommas,,,"Metadiscourse, Psychology, Discipline, English language, Quality (philosophy), Linguistics, Mathematics education, Sociology, Physics, Philosophy, Social science, Quantum mechanics"
https://openalex.org/W2039099355,"Appeasing the sea: Post-Tsunami training of helpers in Thailand, Phuket 2005.",https://doi.org/10.1177/1534765606294563,2006,article,5,Ofra Ayalon,,,"Training (meteorology), Hurricane katrina, Aeronautics, Business, Geography, Engineering, Meteorology, Natural disaster"
https://openalex.org/W4327859659,Prediction of Students’ Performance in English Using Machine Learning Algorithms,https://doi.org/10.5539/elt.v16n4p24,2023,article,3,"Nipa Jun-on, Pimpaka Intaros, Sarawut Suwannaut",,,"Active listening, Reading (process), Test (biology), Mathematics education, Psychology, Machine learning, Artificial intelligence, Computer science, Algorithm, Linguistics, Paleontology, Philosophy, Communication, Biology"
https://openalex.org/W4319322320,Thai School Learning Communities (SLC): An Exploratory Factor Analysis,https://doi.org/10.33423/jhetp.v23i1.5803,2023,article,5,,,,"Exploratory factor analysis, Stratified sampling, Psychology, Statistics, Sample (material), Citizen journalism, Component (thermodynamics), Core (optical fiber), Mean value, Mathematics education, Mathematics, Computer science, Chemistry, Psychometrics, Physics, Telecommunications, Chromatography, World Wide Web, Thermodynamics"
https://openalex.org/W4393008655,Development of rubber-based intercropping system in Southern Thailand: Problems and obstacles,https://doi.org/10.34044/j.kjss.2017.38.2.05,2017,article,1,"Somboon Charernjiratragul, Arisara Romyen, Palakorn Satsue",,,"Intercropping, Natural rubber, Agroforestry, Agricultural engineering, Business, Environmental science, Engineering, Agronomy, Biology, Materials science, Composite material"
https://openalex.org/W3217121580,What have limpets ever done for us? On the past and present provisioning and cultural services of limpets,https://doi.org/10.22459/ireh.07.02.2021.01,2021,article,12,Louise B. Firth,,,"Limpet, Fishery, Ecology, Geography, Biology, Intertidal zone"
https://openalex.org/W1990739538,Lipoprotein(a) and the risk of thromboembolism in Thai children,https://doi.org/10.1016/j.thromres.2010.11.002,2010,article,4,"Nongnuch Sirachainan, Chalermkwan Chaiyong, Anannit Visudtibhan, Werasak Sasanakul, Seksit Osatakul, Pakawan Wongwerawattanakoon, Praguywan Kadegasem, Ampaiwan Chuansumrit",,,"Medicine, Lipoprotein(a), Lipoprotein, Internal medicine, Cholesterol"
https://openalex.org/W2805432751,Bioassay-Guided Extraction Komponen Aktif Daun Sirih Merah (Piper crocatum Ruiz &amp; Pav) Sebagai Antioksidan,https://doi.org/10.25026/mpc.v3i2.109,2016,article,0,"Hardi Astuti Witasari, Sukanya Dej-adisay",,,"Traditional medicine, Physics, Chemistry, Medicine"
https://openalex.org/W2556159933,Development of internalized and personal stigma among patients with and without HIV infection and occupational stigma among health care providers in Southern China,https://doi.org/10.2147/ppa.s112771,2016,article,10,"Jing Li, Sawitri Assanangkornchai, Lin Lü, Manhong Jia, Edward McNeil, Jing You, Virasakdi Chongsuvivatwong",,,"Stigma (botany), Medicine, Clinical psychology, Exploratory factor analysis, Health care, Scale (ratio), Human immunodeficiency virus (HIV), Gerontology, Family medicine, Psychiatry, Psychometrics, Physics, Quantum mechanics, Economics, Economic growth"
https://openalex.org/W2990719897,COMMUNITY EMPOWERMENT IN REDUCING ENVIRONMENTAL POLLUTION THROUGH PROCESSING OF TERASI (DRIED SHRIMP PASTE) WASTE INTO ORGANIC LIQUID FERTILIZER,https://doi.org/10.32528/inc.v0i0.2711,2019,article,1,"Awatiful Azza, Diyan Indriyani, Ika Priantari",,,"Dispose pattern, Shrimp, Fertilizer, Business, Pollution, Organic fertilizer, Environmental science, Waste management, Engineering, Fishery, Ecology, Biology"
https://openalex.org/W2087465077,"Computer aided translation project, University Sains Malaysia, Penang, Malaysia",https://doi.org/10.1007/bf00936471,1986,article,1,Udom Warotamasikkhadit,,,"Computational linguistics, Computer science, Translation (biology), Machine translation, Natural language processing, Artificial intelligence, Biochemistry, Chemistry, Messenger RNA, Gene"
https://openalex.org/W2030344327,Bangkok’s Ratchaprasong before CentralWorld: The Disappearance of Phetchabun Palace,https://doi.org/10.1080/10357823.2014.927826,2014,article,4,Serhat Ünaldi,,,"Reign, Collective memory, History, Ignorance, Law, Sociology, Political science, Politics"
https://openalex.org/W4376621061,Identification of medically and forensically relevant flies using a decision tree- learning method,https://doi.org/10.47665/tb.40.1.019,2023,article,2,Chatnaphat Tanajitaree,,,"Calliphoridae, Lucilia cuprina, Chrysomya megacephala, Biology, Musca, Muscidae, Nuisance, Forensic entomology, Lucilia, Zoology, Identification (biology), Entomology, Decision tree, Veterinary medicine, Ecology, Machine learning, Larva, Computer science, Medicine"
https://openalex.org/W1976097180,Lessons from Conducting a Distributed Quasi-experiment,https://doi.org/10.1109/esem.2013.12,2013,article,8,"David Budgen, Barbara Kitchenham, Stuart Charters, Shirley Gibbs, Amnart Pohthong, Jacky Keung, Pearl Brereton",,,"Computer science, Set (abstract data type), Context (archaeology), Key (lock), Statistical analysis, Statistical power, Power (physics), Statistical model, Data science, Software, Machine learning, Artificial intelligence, Computer security, Statistics, Mathematics, Operating system, Paleontology, Physics, Quantum mechanics, Biology, Programming language"
https://openalex.org/W2032771040,2013 Prince Mahidol Award winners announced,https://doi.org/10.1016/s0140-6736(13)62349-1,2013,article,0,David Holmes,,,"Executive director, Tribute, Human immunodeficiency virus (HIV), Medicine, Honour, Government (linguistics), Political science, Public health, Management, Library science, Family medicine, Law, Nursing, Linguistics, Philosophy, Computer science, Economics"
https://openalex.org/W4387867311,What sorts of public value are Thai public business schools aiming to realise?,https://doi.org/10.1111/1467-8454.12325,2023,article,1,"Nattawoot Koowattanatianchai, Michael B. Charles, Michael A. Kortt",,,"Accreditation, Public relations, Value (mathematics), Politics, Business, Political science, Marketing, Public administration, Economic growth, Economics, Machine learning, Computer science, Law"
https://openalex.org/W2914052474,Modelling Assessment of Sandy Beaches Erosion in Thailand,https://doi.org/10.32526/ennrj.17.2.2019.14,2018,article,8,"Hiripong Thepsiriamnuay, Nathsuda Pumijumnong",,,"Erosion, Coastal erosion, Water resource management, Geology, Hydrology (agriculture), Environmental science, Geomorphology, Geotechnical engineering"
https://openalex.org/W2619693123,Interaction of Music as a Soft Power in the Dimension of Cultural Diplomacy between Indonesia and Thailand,https://doi.org/10.24821/ijcas.v1i1.1572,2017,article,3,Surasak Jamnongsarn,,,"Diplomacy, Viewpoints, Soft power, Musical, Indonesian, Power (physics), Value (mathematics), Sociology, Political science, Media studies, Aesthetics, China, Literature, Visual arts, Law, Politics, Art, Linguistics, Philosophy, Physics, Quantum mechanics, Machine learning, Computer science"
https://openalex.org/W2909925711,Understanding the Social Environment Determinants of Student Movements: A Consideration of Student Activism in Thailand and the Thai “Social Cage”,https://doi.org/10.21315/ijaps2019.15.1.3,2019,article,9,"Siwach Sripokangkul, John Draper, Charles David Crumpton, Autthapon Muangming",,,"Social movement, Variety (cybernetics), Social movement theory, Politics, Movement (music), Sociology, Political opportunity, Political science, Public relations, Work (physics), Engineering, Law, Mechanical engineering, Philosophy, Artificial intelligence, Computer science, Aesthetics"
